,Tweet,id,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,hashtag clicks,detail expands,media views,media engagements,date,time_extracted,Day,Month,Year
990,id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis #natoque,2250189860829320,2020-09-01 16:57:00+00:00,145.0,1.0,0.006896552,0.0,1,0.0,0.0,0,0,0,0.0,0.0,2020-09-01,16:57,1,9,2020
991,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est #eu,2251843002672800,2020-09-01 16:28:00+00:00,179.0,1.0,0.005586592,0.0,0,0.0,0.0,0,0,1,28.0,0.0,2020-09-01,16:28,1,9,2020
992,aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere #eget,1503855150098960,2020-09-01 15:11:00+00:00,1677.0,77.0,0.045915325,4.0,1,20.0,0.0,33,2,17,0.0,0.0,2020-09-01,15:11,1,9,2020
993,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas #integer,88213556456228,2020-09-01 15:01:00+00:00,210.0,4.0,0.019047619,0.0,0,3.0,0.0,0,0,1,0.0,0.0,2020-09-01,15:01,1,9,2020
994,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus #pulvinar,4068611544004390,2020-09-01 11:55:00+00:00,444.0,11.0,0.024774775,0.0,0,0.0,0.0,7,0,4,0.0,0.0,2020-09-01,11:55,1,9,2020
995,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse #interdum,5404359755879000,2020-09-01 11:16:00+00:00,198.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-09-01,11:16,1,9,2020
996,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque #sed,7019138095650310,2020-09-01 10:42:00+00:00,1012.0,22.0,0.02173913,0.0,0,8.0,2.0,0,5,4,187.0,3.0,2020-09-01,10:42,1,9,2020
997,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui #augue,1754009518481310,2020-10-19 13:14:00+00:00,273.0,18.0,0.065934066,2.0,0,2.0,2.0,1,0,6,5.0,5.0,2020-10-19,13:14,19,10,2020
998,aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus #velit,6158354410932750,2020-10-17 13:42:00+00:00,547.0,30.0,0.054844607,1.0,1,9.0,4.0,4,0,1,198.0,10.0,2020-10-17,13:42,17,10,2020
999,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper #nisl,5810847937106210,2020-10-17 03:11:00+00:00,1275.0,21.0,0.016470588,0.0,2,3.0,0.0,0,0,16,0.0,0.0,2020-10-17,03:11,17,10,2020
1000,aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent #nisi,2376049662239370,2020-10-17 01:47:00+00:00,470.0,9.0,0.019148936,0.0,0,0.0,3.0,0,0,6,0.0,0.0,2020-10-17,01:47,17,10,2020
1001,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis #odio,466676604562365,2020-10-16 19:06:00+00:00,346.0,4.0,0.011560694,0.0,0,3.0,0.0,0,0,1,0.0,0.0,2020-10-16,19:06,16,10,2020
1003,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede #libero,9465303683869130,2020-10-16 14:30:00+00:00,17.0,1.0,0.058823529,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-10-16,14:30,16,10,2020
1004,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in #sapien,2437912962763150,2020-10-16 12:38:00+00:00,212.0,6.0,0.028301887,0.0,0,2.0,0.0,0,0,4,0.0,0.0,2020-10-16,12:38,16,10,2020
1005,lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #aenean,9837385865806060,2020-10-16 11:43:00+00:00,1044.0,90.0,0.086206897,0.0,1,8.0,1.0,1,0,13,66.0,66.0,2020-10-16,11:43,16,10,2020
1006,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis #vestibulum,4638390218140660,2020-10-16 03:21:00+00:00,153.0,5.0,0.032679739,0.0,0,0.0,0.0,0,0,4,26.0,1.0,2020-10-16,03:21,16,10,2020
1007,urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla #interdum,8582214433766120,2020-10-15 18:54:00+00:00,396.0,10.0,0.025252525,0.0,1,7.0,0.0,0,0,2,0.0,0.0,2020-10-15,18:54,15,10,2020
1008,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit #ut,7998491679001950,2020-10-15 16:46:00+00:00,1668.0,166.0,0.099520384,2.0,2,26.0,0.0,15,4,13,104.0,104.0,2020-10-15,16:46,15,10,2020
1009,vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque #sit,7658659023581680,2020-10-15 15:04:00+00:00,177.0,2.0,0.011299435,0.0,0,1.0,0.0,0,0,1,0.0,0.0,2020-10-15,15:04,15,10,2020
1010,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in #morbi,9444882904448970,2020-10-15 14:00:00+00:00,600.0,1.0,0.001666667,0.0,0,0.0,0.0,0,0,1,0.0,0.0,2020-10-15,14:00,15,10,2020
1011,nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc #accumsan,5680703373378360,2020-10-15 13:53:00+00:00,227.0,7.0,0.030837004,0.0,1,4.0,0.0,0,0,2,0.0,0.0,2020-10-15,13:53,15,10,2020
1012,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium #blandit,8506709394888600,2020-10-14 19:46:00+00:00,245.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-10-14,19:46,14,10,2020
1013,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum #tortor,5322569472839230,2020-10-14 17:37:00+00:00,160.0,6.0,0.0375,0.0,0,2.0,0.0,0,0,3,16.0,1.0,2020-10-14,17:37,14,10,2020
1014,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla #massa,6519864701886400,2020-10-14 17:36:00+00:00,572.0,26.0,0.045454545,1.0,0,7.0,0.0,15,0,3,0.0,0.0,2020-10-14,17:36,14,10,2020
1015,praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis #eu,5051849392864310,2020-10-14 15:49:00+00:00,238.0,3.0,0.012605042,0.0,0,1.0,1.0,0,0,1,0.0,0.0,2020-10-14,15:49,14,10,2020
1016,suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula #tempus,7006136363661670,2020-10-14 12:24:00+00:00,836.0,4.0,0.004784689,0.0,0,4.0,0.0,0,0,0,0.0,0.0,2020-10-14,12:24,14,10,2020
1017,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam #quisque,4329163532410530,2020-10-13 15:08:00+00:00,933.0,34.0,0.036441586,3.0,0,8.0,1.0,14,0,6,175.0,2.0,2020-10-13,15:08,13,10,2020
1018,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique #et,9061538301136000,2020-10-13 02:38:00+00:00,181.0,2.0,0.011049724,0.0,1,1.0,0.0,0,0,0,0.0,0.0,2020-10-13,02:38,13,10,2020
1019,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus #montes,2668932968823590,2020-10-13 02:28:00+00:00,1246.0,37.0,0.029695024,0.0,1,9.0,1.0,0,0,26,0.0,0.0,2020-10-13,02:28,13,10,2020
1020,quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna #adipiscing,1256971279242880,2020-10-13 00:37:00+00:00,996.0,40.0,0.040160643,2.0,0,8.0,0.0,8,0,18,154.0,4.0,2020-10-13,00:37,13,10,2020
1021,nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices #sit,3072016082228360,2020-10-12 18:59:00+00:00,175.0,8.0,0.045714286,0.0,0,2.0,0.0,0,0,2,60.0,4.0,2020-10-12,18:59,12,10,2020
1022,nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus #tempus,2815271316032430,2020-10-12 17:27:00+00:00,153.0,2.0,0.013071895,0.0,0,2.0,0.0,0,0,0,0.0,0.0,2020-10-12,17:27,12,10,2020
1023,in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut #orci,8908093747872810,2020-10-12 16:48:00+00:00,166.0,3.0,0.018072289,0.0,0,0.0,0.0,0,0,0,28.0,3.0,2020-10-12,16:48,12,10,2020
1024,donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor #vivamus,5668348130329130,2020-10-12 01:49:00+00:00,588.0,9.0,0.015306122,0.0,1,1.0,0.0,4,0,3,0.0,0.0,2020-10-12,01:49,12,10,2020
1025,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices #pharetra,5055357604723350,2020-10-12 00:45:00+00:00,1119.0,102.0,0.091152815,0.0,0,13.0,6.0,0,0,13,70.0,70.0,2020-10-12,00:45,12,10,2020
1026,eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus #libero,4335719870727940,2020-10-11 17:32:00+00:00,1001.0,7.0,0.006993007,0.0,1,4.0,0.0,0,0,2,0.0,0.0,2020-10-11,17:32,11,10,2020
1027,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem #proin,4025848005289730,2020-10-11 02:07:00+00:00,993.0,93.0,0.093655589,0.0,1,18.0,0.0,52,4,6,12.0,12.0,2020-10-11,02:07,11,10,2020
1028,neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis #ligula,4962423946205560,2020-10-10 18:40:00+00:00,90.0,2.0,0.022222222,0.0,0,2.0,0.0,0,0,0,6.0,0.0,2020-10-10,18:40,10,10,2020
1029,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in #nullam,2021200401075590,2020-10-10 02:23:00+00:00,454.0,8.0,0.017621145,0.0,1,2.0,0.0,0,0,5,0.0,0.0,2020-10-10,02:23,10,10,2020
1030,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero #quisque,8171546841222570,2020-10-10 02:22:00+00:00,160.0,3.0,0.01875,0.0,1,0.0,0.0,0,0,2,0.0,0.0,2020-10-10,02:22,10,10,2020
1031,nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut #mauris,9457645418618660,2020-10-09 21:25:00+00:00,339.0,13.0,0.038348083,0.0,1,5.0,0.0,0,0,7,0.0,0.0,2020-10-09,21:25,9,10,2020
1032,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue #felis,907125181797918,2020-10-09 18:02:00+00:00,453.0,27.0,0.059602649,0.0,1,8.0,2.0,0,0,12,138.0,4.0,2020-10-09,18:02,9,10,2020
1033,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris #adipiscing,2286736781544040,2020-10-09 15:19:00+00:00,1221.0,53.0,0.043407043,5.0,2,9.0,1.0,8,0,19,9.0,9.0,2020-10-09,15:19,9,10,2020
1034,pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit #tellus,4869589586320140,2020-10-09 14:04:00+00:00,237.0,18.0,0.075949367,0.0,2,10.0,3.0,0,0,3,0.0,0.0,2020-10-09,14:04,9,10,2020
1035,cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus #erat,3354906295643810,2020-10-09 13:44:00+00:00,868.0,13.0,0.014976959,0.0,0,5.0,0.0,0,2,6,0.0,0.0,2020-10-09,13:44,9,10,2020
1036,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #leo,6590724898829000,2020-10-09 12:42:00+00:00,207.0,2.0,0.009661836,0.0,0,2.0,0.0,0,0,0,13.0,0.0,2020-10-09,12:42,9,10,2020
1037,enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue #vulputate,6346856712557890,2020-10-09 11:35:00+00:00,159.0,3.0,0.018867925,0.0,1,2.0,0.0,0,0,0,0.0,0.0,2020-10-09,11:35,9,10,2020
1038,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui #pharetra,6429735044942660,2020-10-09 03:05:00+00:00,82.0,4.0,0.048780488,0.0,0,3.0,0.0,0,0,1,0.0,0.0,2020-10-09,03:05,9,10,2020
1040,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu #amet,5654710472730950,2020-10-09 00:47:00+00:00,322.0,6.0,0.01863354,0.0,1,3.0,2.0,0,0,0,0.0,0.0,2020-10-09,00:47,9,10,2020
1041,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin #nascetur,3827589883626060,2020-10-09 00:47:00+00:00,30.0,5.0,0.166666667,0.0,0,4.0,0.0,0,0,1,0.0,0.0,2020-10-09,00:47,9,10,2020
1042,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor #et,2059366828288990,2020-10-08 23:35:00+00:00,165.0,1.0,0.006060606,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-10-08,23:35,8,10,2020
1043,feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa #sit,7758312552922890,2020-10-08 23:16:00+00:00,427.0,10.0,0.023419204,0.0,4,4.0,0.0,0,0,2,0.0,0.0,2020-10-08,23:16,8,10,2020
1044,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean #integer,8580177296816490,2020-10-08 22:33:00+00:00,103.0,3.0,0.029126214,0.0,1,2.0,0.0,0,0,0,0.0,0.0,2020-10-08,22:33,8,10,2020
1045,consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis #ultrices,85650661013862,2020-10-08 22:32:00+00:00,705.0,20.0,0.028368794,0.0,1,11.0,2.0,0,0,4,93.0,2.0,2020-10-08,22:32,8,10,2020
1046,vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis #sed,4949111102293170,2020-10-08 22:22:00+00:00,201.0,7.0,0.034825871,0.0,1,2.0,0.0,0,0,4,0.0,0.0,2020-10-08,22:22,8,10,2020
1047,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #placerat,4340369285858610,2020-10-08 22:19:00+00:00,175.0,5.0,0.028571429,0.0,1,2.0,2.0,0,0,0,0.0,0.0,2020-10-08,22:19,8,10,2020
1048,donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet #erat,6980908443486870,2020-10-08 22:16:00+00:00,163.0,10.0,0.061349693,0.0,0,2.0,1.0,1,0,2,37.0,4.0,2020-10-08,22:16,8,10,2020
1049,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae #amet,3389276536311730,2020-10-08 21:11:00+00:00,280.0,21.0,0.075,0.0,0,1.0,0.0,0,0,1,19.0,19.0,2020-10-08,21:11,8,10,2020
1050,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus #justo,8451426291588540,2020-10-08 21:01:00+00:00,73.0,2.0,0.02739726,0.0,1,1.0,0.0,0,0,0,0.0,0.0,2020-10-08,21:01,8,10,2020
1051,nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus #in,6175145438601820,2020-10-08 20:57:00+00:00,138.0,4.0,0.028985507,0.0,0,2.0,0.0,0,0,2,0.0,0.0,2020-10-08,20:57,8,10,2020
1052,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia #augue,892091221390070,2020-10-08 20:57:00+00:00,175.0,2.0,0.011428571,0.0,0,2.0,0.0,0,0,0,0.0,0.0,2020-10-08,20:57,8,10,2020
1053,donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien #nam,8618498019415050,2020-10-08 20:57:00+00:00,149.0,4.0,0.026845638,0.0,0,2.0,1.0,0,0,1,0.0,0.0,2020-10-08,20:57,8,10,2020
1054,etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros #nisl,7950155574230700,2020-10-08 20:56:00+00:00,169.0,2.0,0.01183432,0.0,0,0.0,0.0,0,0,2,0.0,0.0,2020-10-08,20:56,8,10,2020
1055,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #natoque,1326907026246200,2020-10-08 19:21:00+00:00,221.0,3.0,0.013574661,0.0,0,0.0,3.0,0,0,0,0.0,0.0,2020-10-08,19:21,8,10,2020
1056,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi #in,9006965091011590,2020-10-08 19:14:00+00:00,767.0,13.0,0.016949153,0.0,0,4.0,3.0,0,1,5,0.0,0.0,2020-10-08,19:14,8,10,2020
1057,eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc #natoque,9091863719825460,2020-10-08 18:59:00+00:00,845.0,13.0,0.015384615,0.0,0,9.0,2.0,0,0,2,0.0,0.0,2020-10-08,18:59,8,10,2020
1058,suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum #nunc,6715797467687880,2020-10-08 18:31:00+00:00,48.0,1.0,0.020833333,0.0,0,1.0,0.0,0,0,0,0.0,0.0,2020-10-08,18:31,8,10,2020
1059,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue #morbi,6161754143736940,2020-10-08 18:04:00+00:00,274.0,1.0,0.003649635,0.0,0,0.0,0.0,0,0,1,34.0,0.0,2020-10-08,18:04,8,10,2020
1060,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes #donec,2050179087024550,2020-10-08 17:50:00+00:00,240.0,2.0,0.008333333,0.0,0,2.0,0.0,0,0,0,44.0,0.0,2020-10-08,17:50,8,10,2020
1061,tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh #lectus,3096273262565160,2020-10-08 17:33:00+00:00,1569.0,33.0,0.021032505,0.0,0,7.0,0.0,0,0,26,0.0,0.0,2020-10-08,17:33,8,10,2020
1062,augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #sit,7191982873107120,2020-10-08 16:15:00+00:00,223.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-10-08,16:15,8,10,2020
1063,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis #in,1913337600181500,2020-10-08 16:09:00+00:00,190.0,4.0,0.021052632,0.0,0,4.0,0.0,0,0,0,0.0,0.0,2020-10-08,16:09,8,10,2020
1064,magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui #est,2568603285497910,2020-10-08 15:52:00+00:00,838.0,32.0,0.038186158,1.0,1,11.0,10.0,0,0,9,0.0,0.0,2020-10-08,15:52,8,10,2020
1065,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc #augue,3779988963053210,2020-10-08 12:56:00+00:00,1239.0,16.0,0.01291364,0.0,0,8.0,0.0,0,1,7,0.0,0.0,2020-10-08,12:56,8,10,2020
1066,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing #neque,1664163014117340,2020-10-08 12:21:00+00:00,342.0,13.0,0.038011696,0.0,1,2.0,0.0,0,0,8,67.0,2.0,2020-10-08,12:21,8,10,2020
1067,et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices #dui,5597496745732820,2020-10-08 11:11:00+00:00,500.0,3.0,0.006,0.0,0,1.0,2.0,0,0,0,0.0,0.0,2020-10-08,11:11,8,10,2020
1068,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea #velit,7400336557834790,2020-10-08 11:10:00+00:00,2371.0,196.0,0.082665542,2.0,3,33.0,5.0,5,0,26,122.0,122.0,2020-10-08,11:10,8,10,2020
1069,sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat #non,3086175446833670,2020-10-08 03:19:00+00:00,67.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,2020-10-08,03:19,8,10,2020
1070,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam #amet,1322367645276550,2020-10-08 02:18:00+00:00,2419.0,108.0,0.044646548,0.0,4,31.0,8.0,0,0,65,0.0,0.0,2020-10-08,02:18,8,10,2020
1071,augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis #erat,8540159397795200,2020-10-08 02:06:00+00:00,161.0,3.0,0.01863354,0.0,0,2.0,0.0,0,0,1,0.0,0.0,2020-10-08,02:06,8,10,2020
1072,sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci #metus,481935513959291,2020-10-08 01:40:00+00:00,69.0,2.0,0.028985507,0.0,0,0.0,0.0,1,0,1,18.0,0.0,2020-10-08,01:40,8,10,2020
1073,ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed #ante,1817440796232190,2020-10-08 01:03:00+00:00,24.0,1.0,0.041666667,0.0,0,0.0,0.0,0,0,1,0.0,0.0,2020-10-08,01:03,8,10,2020
1074,leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula #tincidunt,1421002615087940,2020-10-08 00:08:00+00:00,70.0,4.0,0.057142857,0.0,0,1.0,1.0,0,0,2,0.0,0.0,2020-10-08,00:08,8,10,2020
1075,non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh #in,7943079928231470,2020-10-07 23:58:00+00:00,98.0,10.0,0.102040816,0.0,1,2.0,0.0,0,0,7,0.0,0.0,2020-10-07,23:58,7,10,2020
1076,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in #a,405060640076345,2020-10-07 23:46:00+00:00,119.0,8.0,0.067226891,0.0,1,2.0,1.0,0,0,4,0.0,0.0,2020-10-07,23:46,7,10,2020
